"source_transaction_reference","source_account_id","direction","amount_original","currency_original","value_datetime","business_date","channel","transaction_type","counterparty_reference","counterparty_name","counterparty_country","source_merchant_id","source_device_id","ip_address","status_from_source"
"TXN-000002429","ACC-0000084","OUT","7514.00","IDR","2026-04-01T17:53:36+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-2074686","Siti Halim","ID","MER-00053","DEV-000241","203.0.113.196","SETTLED"
"TXN-000002515","ACC-0000087","OUT","159886.00","IDR","2026-04-01T15:56:33+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-2301732","Ir. Oki Eka Permana","ID","","DEV-000162","203.0.113.121","SETTLED"
"TXN-000002713","ACC-0000093","IN","16696.00","IDR","2026-04-01T10:54:24+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-4118114","Zahra Simatupang","ID","","DEV-000151","198.51.100.199","SETTLED"
"TXN-000002888","ACC-0000098","IN","70295.00","IDR","2026-04-01T19:45:39+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-1611282","Umi Setiawan","ID","MER-00035","DEV-000055","198.51.100.28","SETTLED"
"TXN-000003035","ACC-0000101","IN","62116.00","IDR","2026-04-01T10:07:18+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-1740496","Mega Lubis","ID","","DEV-000303","198.51.100.15","SETTLED"
"TXN-000003231","ACC-0000108","IN","95683.00","IDR","2026-04-01T18:31:45+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-1803219","Dra. Anggun Halim","ID","","DEV-000193","198.51.100.62","SETTLED"
"TXN-000003235","ACC-0000108","IN","5472.00","IDR","2026-04-01T06:15:56+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-4876622","Drs. Rahmat Ramadhan","ID","","DEV-000193","203.0.113.101","SETTLED"
"TXN-000003304","ACC-0000110","OUT","37907.00","IDR","2026-04-01T18:59:50+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-5835124","Oki Situmorang","ID","","DEV-000211","203.0.113.152","SETTLED"
"TXN-000003677","ACC-0000127","OUT","81253.00","IDR","2026-04-01T13:48:09+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-6914511","H. Rahmat Saputra","ID","","DEV-000152","203.0.113.96","SETTLED"
"TXN-000003766","ACC-0000131","OUT","128063.00","IDR","2026-04-01T07:09:55+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-6771407","Bagus Lubis","ID","","DEV-000458","203.0.113.36","SETTLED"
"TXN-000003782","ACC-9844683","OUT","533799.00","IDR","2026-04-01T12:21:46+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-5987225","Drs. Hadi Rahmat Wijaya","ID","","DEV-000458","203.0.113.124","SETTLED"
"TXN-000003794","ACC-0000132","OUT","39731.00","IDR","2026-04-01T15:28:17+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-6883345","Lestari Hidayat","ID","","DEV-000458","203.0.113.81","SETTLED"
"TXN-000003861","ACC-0000135","OUT","37549.00","IDR","2026-04-01T21:00:32+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-2913782","Bagus Anggraini","ID","","DEV-000263","203.0.113.48","SETTLED"
"TXN-000003904","ACC-0000136","OUT","200991.00","IDR","2026-04-01T11:41:43+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-5420945","Ir. Nanda Adi Saputra","ID","","DEV-000075","203.0.113.242","SETTLED"
"TXN-000003945","ACC-0000136","OUT","17536.00","IDR","2026-04-01T08:19:17+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-1281000","Bagus Gunawan","ID","MER-00021","DEV-000209","203.0.113.56","SETTLED"
"TXN-000003984","ACC-0000138","IN","21993.00","IDR","2026-04-01T10:11:21+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-8322231","Hj. Siti Vina Gunawan","ID","","DEV-000457","198.51.100.98","SETTLED"
"TXN-000004088","ACC-0000145","OUT","167151.00","IDR","2026-04-01T21:10:06+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-3016853","H. Gilang Hartono","ID","","DEV-000083","203.0.113.213","PENDING"
"TXN-000004179","ACC-0000146","IN","47512.00","IDR","2026-04-01T08:30:09+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-3851068","Zahra Hartono","ID","MER-00030","DEV-000361","203.0.113.67","SETTLED"
"TXN-000004217","ACC-0000148","OUT","145882.00","IDR","2026-04-01T19:07:08+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-9419922","Ir. Umi Ramadhan","ID","","DEV-000042","198.51.100.49","SETTLED"
"TXN-000004264","ACC-0000149","OUT","321249.00","IDR","2026-04-01T07:48:47+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-8458208","Bayu Pratama","ID","","DEV-000236","203.0.113.196","SETTLED"
"TXN-000004292","ACC-0000150","OUT","127748.00","IDR","2026-04-01T08:14:29+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","","Ir. Anggun Umi Halim","ID","MER-00028","","198.51.100.19","SETTLED"
"TXN-000004357","ACC-0000152","IN","39813.00","IDR","2026-04-01T14:20:50+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-1660789","Dra. Mega Hidayat","ID","","DEV-000484","203.0.113.200","SETTLED"
"TXN-000004510","ACC-0000156","OUT","44565.00","IDR","2026-04-01T20:34:28+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-6015574","Ir. Wulan Pratama","ID","MER-00034","DEV-000352","198.51.100.146","SETTLED"
"TXN-000004699","ACC-0000161","OUT","13013.00","IDR","2026-04-01T10:22:14+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-2992024","Ir. Umi Ramadhan","ID","MER-00069","DEV-000122","198.51.100.31","SETTLED"
"TXN-000004764","ACC-0000166","IN","83094.00","IDR","2026-04-01T07:04:48+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-1802126","Ir. Iwan Hartono","ID","","DEV-000340","203.0.113.61","SETTLED"
"TXN-000004881","ACC-0000169","OUT","334902.00","IDR","2026-04-01T08:34:01+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-5493000","Dian Iwan Saputra","ID","","DEV-000282","203.0.113.203","SETTLED"
"TXN-000004882","ACC-0000169","OUT","169807.00","IDR","2026-04-01T08:36:54+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-4740416","Ir. Putri Anggun Lubis","ID","MER-00036","","203.0.113.165","SETTLED"
"TXN-000005253","ACC-0000184","IN","85860.00","IDR","2026-04-01T23:59:43+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-6254890","Drs. Dian Anggraini","ID","MER-00044","DEV-000017","198.51.100.133","SETTLED"
"TXN-000005282","ACC-0000185","IN","640421.00","IDR","2026-04-01T21:02:46+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-8430834","Joko Kusuma","ID","","DEV-000086","203.0.113.53","SETTLED"
"TXN-000005424","ACC-0000188","OUT","44949.00","IDR","2026-04-01T08:15:53+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-2291258","Lestari Setiawan","ID","MER-00021","DEV-000322","203.0.113.106","SETTLED"
"TXN-000005460","ACC-0000190","OUT","27841.00","IDR","2026-04-01T09:35:48+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-2681461","Tono Iwan Gunawan","ID","","DEV-000196","198.51.100.120","SETTLED"
"TXN-000005462","ACC-0000190","IN","101068.00","IDR","2026-04-01T20:13:19+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-3498138","Vina Dewi Saputra","ID","","DEV-000196","203.0.113.43","SETTLED"
"TXN-000005493","ACC-0000191","OUT","25390.00","IDR","2026-04-01T18:09:54+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-2860526","H. Cahya Anggraini","ID","MER-00024","DEV-000036","198.51.100.20","SETTLED"
"TXN-000005508","ACC-0000191","OUT","662986.00","IDR","2026-04-01T12:55:11+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-8004543","Dewi Zahra Simatupang","ID","","DEV-000036","198.51.100.109","SETTLED"
"TXN-000005596","ACC-0000193","IN","98429.00","IDR","01/04/2026 17:08","2026-04-01","TOPUP","WALLET_TOPUP","EXT-4829821","Drs. Rahmat Setiawan","ID","","DEV-000352","198.51.100.11","SETTLED"
"TXN-000005766","ACC-0000199","OUT","208321.00","IDR","2026-04-01T19:20:09+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-9477858","Oki Halim","ID","","DEV-000334","198.51.100.3","SETTLED"
"TXN-000005817","ACC-0000200","OUT","168890.00","IDR","2026-04-01T19:41:55+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","","Zahra Pratama","ID","MER-00028","DEV-000281","198.51.100.182","SETTLED"
"TXN-000005822","ACC-0000201","OUT","27333.00","IDR","2026-04-01T19:20:44+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-1010170","Umi Halim","ID","","DEV-000345","203.0.113.10","SETTLED"
"TXN-000005886","ACC-0000204","OUT","206947.00","IDR","2026-04-01T11:19:47+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-1207837","Gilang Wijaya","ID","","DEV-000296","198.51.100.197","SETTLED"
"TXN-000006078","ACC-0000209","IN","51509.00","IDR","2026-04-01T09:34:26+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-7667647","H. Adi Hadi Santoso","ID","","DEV-000343","198.51.100.213","SETTLED"
"TXN-000006140","ACC-0000213","OUT","25214.00","IDR","2026-04-01T10:21:25+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-2393713","Yuda Nugroho","ID","","DEV-000260","198.51.100.87","SETTLED"
"TXN-000006234","ACC-0000216","IN","85356.00","IDR","2026-04-01T12:24:23+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-3586097","Wahyu Rahmat Lubis","ID","","DEV-000421","198.51.100.107","SETTLED"
"TXN-000006285","ACC-0000217","IN","20529.00","IDR","2026-04-01T16:41:02+07:00","2026-04-01","TOPUP","WALLET_TOPUP","","Hj. Putri Lestari Setiawan","ID","","DEV-000070","203.0.113.161","SETTLED"
"TXN-000006285","ACC-0000217","IN","20529.00","IDR","2026-04-01T16:41:02+07:00","2026-04-01","TOPUP","WALLET_TOPUP","","Hj. Putri Lestari Setiawan","ID","","DEV-000070","203.0.113.161","SETTLED"
"TXN-000006412","ACC-0000223","OUT","46880.00","IDR","2026-04-01T16:46:04+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-4362732","Citra Situmorang","ID","","DEV-000430","203.0.113.1","SETTLED"
"TXN-000006493","ACC-0000225","OUT","51767.00","IDR","2026-04-01T08:53:55+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-7749861","Ayu Halim","ID","","DEV-000468","203.0.113.29","SETTLED"
"TXN-000006558","ACC-0000226","IN","53613.00","IDR","2026-04-01T21:23:49+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-9277162","Hj. Dewi Ramadhan","ID","","DEV-000214","198.51.100.223","SETTLED"
"TXN-000006684","ACC-0000229","OUT","1275619.00","IDR","2026-04-01T08:57:20+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-1510818","Kartika Situmorang","ID","MER-00022","DEV-000054","203.0.113.225","SETTLED"
"TXN-000006696","ACC-0000230","IN","32701.00","IDR","2026-04-01T18:15:45+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-8920985","Drs. Oki Hidayat","ID","","DEV-000111","198.51.100.179","SETTLED"
"TXN-000006700","ACC-0000230","OUT","387140.00","IDR","2026-04-01T11:52:26+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-9521908","Putri Simatupang","ID","MER-00038","DEV-000497","203.0.113.128","SETTLED"
"TXN-000006861","ACC-0000236","IN","109938.00","IDR","2026-04-01T15:03:48+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-4696531","Ir. Fajar Eka Halim","ID","","DEV-000126","198.51.100.156","SETTLED"
"TXN-000007041","ACC-0000246","IN","307690.00","IDR","2026-04-01T22:23:22+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-6195850","Dian Nugroho","ID","","","203.0.113.38","SETTLED"
"TXN-000007043","ACC-0000246","OUT","30769.00","IDR","2026-04-01T10:56:34+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-1540736","Ir. Anggun Wulan Wijaya","ID","","","198.51.100.202","SETTLED"
"TXN-000007212","ACC-0000250","OUT","58635.00","IDR","2026-04-01T20:39:47+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-2831876","Dewi Santoso","ID","MER-00034","DEV-000350","203.0.113.48","REVERSED"
"TXN-000007230","ACC-0000251","OUT","80677.00","IDR","2026-04-01T20:52:16+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-5624720","Drs. Bagus Lubis","ID","","DEV-000065","198.51.100.51","SETTLED"
"TXN-000007323","ACC-0000253","OUT","7290.00","IDR","2026-04-01T19:35:36+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-5011570","Ir. Gita Siregar","ID","","DEV-000450","203.0.113.252","SETTLED"
"TXN-000007679","ACC-0000264","OUT","1042705.00","IDR","2026-04-01T21:20:46+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-5183780","Ayu Santoso","ID","","DEV-000074","198.51.100.141","SETTLED"
"TXN-000007793","ACC-0000268","OUT","116067.00","IDR","2026-04-01T20:28:08+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-9546762","H. Adi Maulana","ID","","DEV-000165","198.51.100.236","SETTLED"
"TXN-000007794","ACC-0000268","OUT","81832.00","IDR","2026-04-01T18:16:31+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-2011088","H. Dian Siregar","ID","","DEV-000165","203.0.113.222","SETTLED"
"TXN-000008176","ACC-0000279","OUT","7144.00","IDR","2026-04-01T14:57:29+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-6865468","Wulan Nugroho","ID","MER-00060","DEV-000353","198.51.100.242","SETTLED"
"TXN-000008252","ACC-0000281","IN","63982.00","IDR","2026-04-01T22:59:25+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-8878052","Cahya Hartono","ID","","","198.51.100.174","SETTLED"
"TXN-000008470","ACC-0000286","IN","68801.00","IDR","2026-04-01T17:38:11+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-6847164","Dra. Indah Sari Hidayat","ID","","DEV-000109","198.51.100.106","SETTLED"
"TXN-000008566","ACC-0000290","IN","83003.00","IDR","2026-04-01T17:58:47+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-1892523","Rina Santoso","ID","MER-00060","DEV-000139","198.51.100.121","SETTLED"
"TXN-000008847","ACC-0000299","OUT","106566.00","IDR","2026-04-01T08:41:17+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-1843199","Ayu Kusuma","ID","MER-00032","DEV-000217","203.0.113.104","SETTLED"
"TXN-000008881","ACC-0000302","OUT","28868.00","IDR","2026-04-01T18:01:48+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-9883309","Gita Hartono","ID","","DEV-000174","198.51.100.225","SETTLED"
"TXN-000008993","ACC-0000305","IN","65175.00","IDR","2026-04-01T22:35:13+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-3153770","Bagus Nanda Wijaya","ID","MER-00043","","203.0.113.211","SETTLED"
"TXN-000009015","ACC-0000305","OUT","315444.00","IDR","2026-04-01T20:44:16+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-2438882","Citra Hidayat","ID","MER-00004","DEV-000358","203.0.113.145","SETTLED"
"TXN-000009054","ACC-0000306","OUT","204286.00","IDR","2026-04-01T18:17:07+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-5099443","Dra. Gita Siti Siregar","ID","","DEV-000429","198.51.100.63","SETTLED"
"TXN-000009156","ACC-0000312","OUT","64796.00","IDR","2026-04-01T08:14:30+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-2084702","H. Yuda Halim","ID","MER-00065","DEV-000284","198.51.100.210","SETTLED"
"TXN-000009282","ACC-0000317","OUT","263882.00","IDR","2026-04-01T19:15:36+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-9852079","Vina Gunawan","ID","MER-00031","DEV-000249","203.0.113.53","SETTLED"
"TXN-000009375","ACC-0000319","OUT","27599.00","IDR","2026-04-01T15:18:09+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-5684446","Kartika Saputra","ID","","DEV-000456","198.51.100.97","SETTLED"
"TXN-000009412","ACC-0000320","OUT","166712.00","IDR","2026-04-01T07:01:49+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-1782172","Ayu Gunawan","ID","","DEV-000105","203.0.113.38","SETTLED"
"TXN-000009502","ACC-0000322","OUT","78064.00","IDR","2026-04-01T11:00:28+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-3997718","Dra. Gita Mega Gunawan","ID","","DEV-000231","198.51.100.231","SETTLED"
"TXN-000009540","ACC-0000323","IN","152118.00","IDR","2026-04-01T10:46:28+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-5774154","H. Wahyu Lubis","ID","","DEV-000279","203.0.113.244","SETTLED"
"TXN-000009583","ACC-0000325","OUT","336068.00","IDR","2026-04-01T17:54:01+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-1570739","Vina Situmorang","ID","","DEV-000355","203.0.113.125","SETTLED"
"TXN-000009821","ACC-0000334","IN","1217717.00","IDR","2026-04-01T14:06:26+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-7095308","Bayu Maulana","ID","MER-00018","DEV-000101","198.51.100.99","SETTLED"
"TXN-000009864","ACC-0000335","OUT","61171.00","IDR","2026-04-01T10:54:08+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-8413599","Drs. Tono Siregar","ID","","DEV-000088","198.51.100.73","SETTLED"
"TXN-000010034","ACC-0000339","IN","58978.00","IDR","2026-04-01T13:12:47+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-6694413","Dewi Gunawan","ID","","DEV-000058","198.51.100.142","SETTLED"
"TXN-000010125","ACC-0000342","OUT","23637.00","IDR","2026-04-01T11:01:43+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-2948682","Putri Ramadhan","ID","","DEV-000438","198.51.100.253","SETTLED"
"TXN-000010135","ACC-0000342","OUT","51850.00","IDR","2026-04-01T14:25:17+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-4780993","Eka Santoso","ID","","DEV-000438","198.51.100.230","SETTLED"
"TXN-000010180","ACC-0000344","OUT","39089.00","IDR","2026-04-01T16:31:32+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-5879352","Hj. Kartika Wijaya","ID","MER-00003","DEV-000419","198.51.100.177","SETTLED"
"TXN-000010184","ACC-0000344","OUT","51471.00","IDR","2026-04-01T10:02:13+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-3463745","Gita Halim","ID","","","198.51.100.148","SETTLED"
"TXN-000010236","ACC-0000346","IN","105116.00","IDR","2026-04-01T19:17:55+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-6264018","Drs. Nanda Pratama","ID","","DEV-000108","203.0.113.239","SETTLED"
"TXN-000010269","ACC-0000346","IN","27105.00","IDR","01/04/2026 18:21","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-9201724","Ir. Eka Saputra","ID","","DEV-000108","203.0.113.1","SETTLED"
"TXN-000010346","ACC-0000348","IN","56555.00","IDR","2026-04-01T23:37:23+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-8161499","Sari Pratama","ID","MER-00061","DEV-000269","198.51.100.53","SETTLED"
"TXN-000011184","ACC-9367507","OUT","289604.00","IDR","2026-04-01T21:56:01+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-9599687","Hj. Vina Suryadi","ID","","DEV-000184","198.51.100.212","SETTLED"
"TXN-000011452","ACC-0000378","OUT","65966.00","IDR","2026-04-01T14:01:54+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","","Eka Anggraini","ID","MER-00005","DEV-000246","203.0.113.89","SETTLED"
"TXN-000011459","ACC-0000378","IN","113221.00","IDR","2026-04-01T19:13:11+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-8058840","Fajar Situmorang","ID","MER-00003","DEV-000246","198.51.100.154","SETTLED"
"TXN-000011484","ACC-0000379","IN","129865.00","IDR","2026-04-01T10:17:24+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-5240757","Putri Gunawan","ID","","","203.0.113.89","SETTLED"
"TXN-000011633","ACC-0000383","OUT","139998.00","IDR","2026-04-01T14:36:49+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-6460667","Ir. Sari Setiawan","ID","","DEV-000202","203.0.113.186","SETTLED"
"TXN-000011690","ACC-0000385","OUT","10188.00","IDR","2026-04-01T20:34:20+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-1908410","Dian Ramadhan","ID","","DEV-000239","198.51.100.81","SETTLED"
"TXN-000011692","ACC-0000385","OUT","162768.00","IDR","2026-04-01T19:06:12+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-6954556","Hj. Ayu Lubis","ID","","DEV-000424","198.51.100.59","SETTLED"
"TXN-000011939","ACC-0000393","OUT","27746.00","IDR","2026-04-01T18:50:11+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-7013648","Yuda Anggraini","ID","","DEV-000402","198.51.100.208","SETTLED"
"TXN-000012009","ACC-0000395","IN","96760.00","IDR","2026-04-01T12:37:38+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-7150354","Wahyu Gunawan","ID","MER-00028","DEV-000249","198.51.100.94","SETTLED"
"TXN-000012185","ACC-0000402","OUT","33708.00","IDR","2026-04-01T23:30:39+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-5801315","Dewi Rina Hartono","ID","MER-00042","DEV-000311","198.51.100.175","SETTLED"
"TXN-000012270","ACC-0000404","OUT","45609.00","IDR","2026-04-01T11:43:41+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-7790471","Wulan Halim","ID","","","198.51.100.137","SETTLED"
"TXN-000012296","ACC-0000405","OUT","131138.00","IDR","2026-04-01T19:21:33+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-3484212","Drs. Yuda Permana","ID","MER-00039","DEV-000196","203.0.113.43","SETTLED"
"TXN-000012445","ACC-0000411","IN","541682.00","IDR","2026-04-01T16:53:16+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-9783867","Ir. Bagus Joko Pratama","ID","","DEV-000366","203.0.113.119","SETTLED"
"TXN-000012465","ACC-0000413","OUT","187006.00","IDR","2026-04-01T16:40:13+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-7853270","Gilang Nugroho","ID","","","198.51.100.99","SETTLED"
"TXN-000012496","ACC-0000414","OUT","160255.00","IDR","2026-04-01T11:55:56+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-1600972","H. Bayu Yuda Lubis","ID","","DEV-000003","198.51.100.104","SETTLED"
"TXN-000012504","ACC-0000414","OUT","65055.00","IDR","2026-04-01T15:45:00+07:00","2026-04-01","TOPUP","WALLET_TOPUP","EXT-8405902","Dra. Anggun Halim","ID","","DEV-000003","198.51.100.187","SETTLED"
"TXN-000012598","ACC-0000417","OUT","290750.00","IDR","2026-04-01T22:57:08+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-3883343","Dra. Wulan Ayu Siregar","ID","","DEV-000488","198.51.100.108","SETTLED"
"TXN-000012839","ACC-0000427","OUT","11861.00","IDR","2026-04-01T18:24:14+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-3808104","Fajar Nanda Nugroho","ID","","DEV-000441","198.51.100.175","SETTLED"
"TXN-000012968","ACC-0000430","OUT","52370.00","IDR","2026-04-01T10:07:57+07:00","2026-04-01","PAYMENT","BILL_PAYMENT","EXT-6665313","Dra. Rina Santoso","ID","","DEV-000425","198.51.100.153","SETTLED"
"TXN-000013011","ACC-0000432","OUT","107399.00","IDR","2026-04-01T22:54:12+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-8519829","Hj. Dewi Kusuma","ID","","DEV-000001","198.51.100.137","SETTLED"
"TXN-000013077","ACC-0000435","OUT","152844.00","IDR","2026-04-01T19:21:01+07:00","2026-04-01","QRIS","MERCHANT_PAYMENT","EXT-9591934","Gita Lubis","ID","MER-00016","DEV-000436","203.0.113.64","SETTLED"
"TXN-000013138","ACC-0000440","IN","34101.00","IDR","2026-04-01T20:19:15+07:00","2026-04-01","TRANSFER","P2P_TRANSFER","EXT-4386717","Hj. Ayu Lestari Maulana","ID","","","198.51.100.27","SETTLED"
