"source_transaction_reference","source_account_id","direction","amount_original","currency_original","value_datetime","business_date","channel","transaction_type","counterparty_reference","counterparty_name","counterparty_country","source_merchant_id","source_device_id","ip_address","status_from_source"
"TXN-000003767","ACC-0000130","IN","101426.00","IDR","2026-04-05T19:26:36+07:00","2026-04-05","PAYMENT","MERCHANT_PAYMENT","EXT-5089052","Cahya Pratama","ID","MER-00005","DEV-000071","203.0.113.44","SETTLED"
"TXN-000000116","ACC-0000003","OUT","107505.00","IDR","2026-04-06T16:27:02+07:00","2026-04-06","TRANSFER","P2P_TRANSFER","EXT-1676690","Hj. Sari Pratama","ID","","DEV-000023","203.0.113.76","SETTLED"
"TXN-000000248","ACC-0000008","IN","99195.00","IDR","2026-04-06T22:59:37+07:00","2026-04-06","TOPUP","WALLET_TOPUP","EXT-9825568","H. Cahya Nugroho","ID","","DEV-000061","203.0.113.153","SETTLED"
"TXN-000000520","ACC-0000015","OUT","285261.00","IDR","2026-04-06T09:08:23+07:00","2026-04-06","TRANSFER","P2P_TRANSFER","EXT-1405908","Ir. Joko Gunawan","ID","","DEV-000063","198.51.100.249","SETTLED"
"TXN-000000752","ACC-0000021","OUT","53293.00","IDR","2026-04-06T21:53:34+07:00","2026-04-06","TRANSFER","P2P_TRANSFER","EXT-5553435","Cahya Hadi Lubis","ID","","DEV-000007","203.0.113.134","SETTLED"
"TXN-000001040","ACC-0000028","OUT","324516.00","IDR","2026-04-06T14:05:56+07:00","2026-04-06","PAYMENT","BILL_PAYMENT","EXT-2932323","Ir. Wulan Nugroho","ID","","DEV-000028","198.51.100.166","SETTLED"
"TXN-000001078","ACC-0000029","IN","298685.00","IDR","2026-04-06T20:06:53+07:00","2026-04-06","QRIS","MERCHANT_PAYMENT","EXT-2373427","Dra. Rina Gunawan","ID","MER-00010","DEV-000028","203.0.113.104","SETTLED"
"TXN-000001924","ACC-0000061","OUT","113559.00","IDR","2026-04-06T07:31:52+07:00","2026-04-06","QRIS","MERCHANT_PAYMENT","","Sari Hartono","ID","MER-00004","","203.0.113.242","SETTLED"
"TXN-000001945","ACC-0000059","OUT","204460.00","IDR","2026-04-06T08:50:08+07:00","2026-04-06","QRIS","MERCHANT_PAYMENT","EXT-9485059","Dra. Vina Saputra","ID","MER-00011","DEV-000051","198.51.100.39","SETTLED"
"TXN-000002070","ACC-0000066","OUT","25950.00","IDR","2026-04-06T14:08:21+07:00","2026-04-06","TOPUP","WALLET_TOPUP","EXT-8129300","Hj. Sari Saputra","ID","","DEV-000038","203.0.113.53","SETTLED"
"TXN-000002124","ACC-0000067","OUT","248475.00","IDR","2026-04-06T08:39:02+07:00","2026-04-06","TOPUP","WALLET_TOPUP","EXT-5355412","Eka Siregar","ID","","DEV-000083","198.51.100.140","PENDING"
"TXN-000002147","ACC-0000068","IN","41633.00","IDR","2026-04-06T13:44:58+07:00","2026-04-06","TOPUP","WALLET_TOPUP","EXT-2984590","Ir. Wulan Wijaya","ID","","DEV-000080","203.0.113.148","SETTLED"
"TXN-000002193","ACC-0000070","OUT","149888.00","IDR","2026-04-06T19:46:46+07:00","2026-04-06","PAYMENT","BILL_PAYMENT","EXT-1364529","Kartika Vina Simatupang","ID","","DEV-000020","198.51.100.111","SETTLED"
"TXN-000002212","ACC-0000070","OUT","86022.00","IDR","2026-04-06T17:00:41+07:00","2026-04-06","QRIS","MERCHANT_PAYMENT","EXT-4072716","Umi Gunawan","ID","MER-00008","DEV-000020","198.51.100.28","SETTLED"
"TXN-000002448","ACC-0000081","IN","36810.00","IDR","2026-04-06T15:31:06+07:00","2026-04-06","TOPUP","WALLET_TOPUP","EXT-6885650","Ir. Gilang Situmorang","ID","","","203.0.113.115","SETTLED"
"TXN-000003051","ACC-0000097","OUT","133933.00","IDR","2026-04-06T08:52:27+07:00","2026-04-06","PAYMENT","BILL_PAYMENT","EXT-1483741","Siti Nugroho","ID","","","198.51.100.18","SETTLED"
"TXN-000003083","ACC-0000098","OUT","18830.00","IDR","2026-04-06T12:34:32+07:00","2026-04-06","TOPUP","WALLET_TOPUP","EXT-4818404","H. Rahmat Permana","ID","","DEV-000091","198.51.100.27","SETTLED"
"TXN-000003451","ACC-0000120","IN","127930.00","IDR","2026-04-06T18:56:52+07:00","2026-04-06","PAYMENT","MERCHANT_PAYMENT","EXT-4605278","Ir. Yuda Saputra","ID","MER-00002","DEV-000048","198.51.100.120","SETTLED"
"TXN-000003645","ACC-0000128","IN","272187.00","IDR","2026-04-06T10:16:43+07:00","2026-04-06","PAYMENT","MERCHANT_PAYMENT","EXT-7690810","Ir. Ayu Anggraini","ID","MER-00004","DEV-000040","198.51.100.80","SETTLED"
"TXN-000003907","ACC-0000134","IN","290179.00","IDR","2026-04-06T07:45:05+07:00","2026-04-06","PAYMENT","MERCHANT_PAYMENT","EXT-6870266","Hj. Putri Maulana","ID","MER-00006","DEV-000059","198.51.100.22","SETTLED"
"TXN-000000261","ACC-0000008","OUT","248662.00","IDR","2026-04-07T18:57:47+07:00","2026-04-07","QRIS","MERCHANT_PAYMENT","EXT-2640109","Hj. Rina Mega Anggraini","ID","MER-00002","DEV-000061","198.51.100.170","SETTLED"
"TXN-000000308","ACC-0000011","OUT","41087.00","IDR","2026-04-07T09:21:44+07:00","2026-04-07","PAYMENT","BILL_PAYMENT","EXT-1469062","Iwan Joko Wijaya","ID","","DEV-000084","203.0.113.186","SETTLED"
"TXN-000000399","ACC-0000013","OUT","33544.00","IDR","2026-04-07T17:15:37+07:00","2026-04-07","PAYMENT","BILL_PAYMENT","EXT-8179700","Bayu Permana","ID","","DEV-000062","198.51.100.49","REVERSED"
"TXN-000000898","ACC-0000024","OUT","160330.00","IDR","2026-04-07T15:29:18+07:00","2026-04-07","QRIS","MERCHANT_PAYMENT","EXT-8130254","Umi Kartika Santoso","ID","MER-00001","DEV-000025","203.0.113.108","SETTLED"
"TXN-000001293","ACC-0000035","OUT","15696.00","IDR","2026-04-07T10:30:31+07:00","2026-04-07","TRANSFER","P2P_TRANSFER","EXT-3226691","Fajar Eka Gunawan","ID","","","198.51.100.99","SETTLED"
"TXN-000001315","ACC-0000036","IN","65764.00","IDR","2026-04-07T22:40:41+07:00","2026-04-07","QRIS","MERCHANT_PAYMENT","EXT-2700805","Dra. Siti Situmorang","ID","MER-00005","DEV-000014","198.51.100.175","SETTLED"
"TXN-000001775","ACC-0000055","IN","80195.00","IDR","2026-04-07T20:11:25+07:00","2026-04-07","QRIS","MERCHANT_PAYMENT","EXT-4542456","Hj. Dewi Permana","ID","MER-00003","DEV-000022","198.51.100.188","PENDING"
"TXN-000002091","ACC-0000066","OUT","136293.00","IDR","2026-04-07T12:34:56+07:00","2026-04-07","PAYMENT","BILL_PAYMENT","EXT-1373101","H. Oki Anggraini","ID","","DEV-000038","203.0.113.139","SETTLED"
"TXN-000002304","ACC-0000076","OUT","76071.00","IDR","2026-04-07T21:08:01+07:00","2026-04-07","TRANSFER","P2P_TRANSFER","EXT-2383453","Ir. Citra Halim","ID","","DEV-000004","198.51.100.208","SETTLED"
"TXN-000002898","ACC-0000093","OUT","125369.00","IDR","2026-04-07T07:26:28+07:00","2026-04-07","QRIS","MERCHANT_PAYMENT","EXT-3811082","Hj. Rina Situmorang","ID","MER-00004","DEV-000100","198.51.100.116","SETTLED"
"TXN-000003117","ACC-0000099","IN","17929.00","IDR","2026-04-07T18:38:35+07:00","2026-04-07","PAYMENT","BILL_PAYMENT","EXT-9169187","Bayu Pratama","ID","","DEV-000077","203.0.113.163","SETTLED"
"TXN-000003531","ACC-0000122","IN","846083.00","IDR","2026-04-07T21:52:29+07:00","2026-04-07","PAYMENT","MERCHANT_PAYMENT","EXT-9262858","Yuda Maulana","ID","MER-00001","DEV-000064","198.51.100.193","PENDING"
"TXN-000000033","ACC-0000002","OUT","15014.00","IDR","2026-04-08T07:36:18+07:00","2026-04-08","PAYMENT","BILL_PAYMENT","EXT-3154451","Dewi Pratama","ID","","DEV-000017","198.51.100.208","SETTLED"
"TXN-000000075","ACC-0000004","IN","1129118.00","IDR","2026-04-08T15:33:27+07:00","2026-04-08","PAYMENT","BILL_PAYMENT","EXT-1845413","Drs. Iwan Halim","ID","","DEV-000023","198.51.100.251","SETTLED"
"TXN-000000390","ACC-0000012","IN","37352.00","IDR","2026-04-08T21:51:08+07:00","2026-04-08","PAYMENT","BILL_PAYMENT","EXT-4980547","Oki Bagus Maulana","ID","","DEV-000076","198.51.100.158","SETTLED"
"TXN-000000638","ACC-0000019","OUT","509103.00","IDR","2026-04-08T08:53:02+07:00","2026-04-08","TOPUP","WALLET_TOPUP","EXT-3119304","Bagus Setiawan","ID","","DEV-000032","198.51.100.121","SETTLED"
"TXN-000000879","ACC-0000024","OUT","290702.00","IDR","2026-04-08T16:41:48+07:00","2026-04-08","QRIS","MERCHANT_PAYMENT","EXT-4688202","Hadi Gunawan","ID","MER-00010","DEV-000025","203.0.113.182","SETTLED"
"TXN-000001181","ACC-0000031","OUT","17051.00","IDR","2026-04-08T22:12:04+07:00","2026-04-08","TRANSFER","P2P_TRANSFER","EXT-4851053","Bayu Gunawan","ID","","DEV-000026","198.51.100.233","SETTLED"
"TXN-000001232","ACC-0000034","OUT","81550.00","IDR","2026-04-08T17:39:18+07:00","2026-04-08","PAYMENT","BILL_PAYMENT","EXT-3078167","Putri Wijaya","ID","","DEV-000083","203.0.113.210","SETTLED"
"TXN-000001637","ACC-0000051","OUT","90932.00","IDR","2026-04-08T12:41:47+07:00","2026-04-08","PAYMENT","BILL_PAYMENT","EXT-7353449","Drs. Oki Hartono","ID","","DEV-000054","198.51.100.225","SETTLED"
"TXN-000001737","ACC-0000054","OUT","215549.00","IDR","2026-04-08T16:23:21+07:00","2026-04-08","TOPUP","WALLET_TOPUP","EXT-2473108","Kartika Citra Hartono","ID","","DEV-000038","203.0.113.232","SETTLED"
"TXN-000001967","ACC-0000063","OUT","675687.00","IDR","2026-04-08T11:07:06+07:00","2026-04-08","TOPUP","WALLET_TOPUP","EXT-9796282","Gita Permana","ID","","DEV-000074","203.0.113.196","SETTLED"
"TXN-000002394","ACC-0000079","IN","108516.00","IDR","2026-04-08T20:00:07+07:00","2026-04-08","TOPUP","WALLET_TOPUP","EXT-1483451","Ir. Hadi Hartono","ID","","DEV-000057","198.51.100.13","SETTLED"
"TXN-000002783","ACC-0000090","IN","1201435.00","IDR","2026-04-08T19:35:59+07:00","2026-04-08","QRIS","MERCHANT_PAYMENT","EXT-3061985","Ir. Tono Ramadhan","ID","MER-00008","","198.51.100.80","SETTLED"
"TXN-000003231","ACC-0000101","IN","23416.00","IDR","2026-04-08T17:05:19+07:00","2026-04-08","QRIS","MERCHANT_PAYMENT","EXT-1803219","Dra. Anggun Halim","ID","MER-00007","DEV-000064","198.51.100.62","SETTLED"
"TXN-000003434","ACC-0000107","OUT","93184.00","IDR","2026-04-08T19:19:21+07:00","2026-04-08","PAYMENT","BILL_PAYMENT","EXT-6301259","Putri Suryadi","ID","","DEV-000003","203.0.113.252","SETTLED"
"TXN-000003492","ACC-0000121","IN","71539.00","IDR","2026-04-08T23:03:08+07:00","2026-04-08","PAYMENT","MERCHANT_PAYMENT","EXT-6234929","Cahya Gunawan","ID","MER-00006","DEV-000048","203.0.113.40","SETTLED"
"TXN-000003829","ACC-0000131","IN","32139.00","IDR","2026-04-08T17:52:42+07:00","2026-04-08","PAYMENT","MERCHANT_PAYMENT","EXT-9107874","Bagus Hartono","ID","MER-00011","DEV-000058","203.0.113.43","SETTLED"
"TXN-000000163","ACC-0000006","OUT","774048.00","IDR","2026-04-09T10:15:09+07:00","2026-04-09","PAYMENT","BILL_PAYMENT","EXT-1448128","H. Adi Hidayat","ID","","DEV-000016","198.51.100.111","SETTLED"
"TXN-000000302","ACC-0000011","IN","243497.00","IDR","2026-04-09T19:09:16+07:00","2026-04-09","TRANSFER","P2P_TRANSFER","EXT-2153959","Putri Suryadi","ID","","DEV-000084","203.0.113.137","SETTLED"
"TXN-000000484","ACC-0000015","IN","7387.00","IDR","2026-04-09T19:41:04+07:00","2026-04-09","PAYMENT","BILL_PAYMENT","EXT-5258234","Oki Suryadi","ID","","DEV-000063","198.51.100.13","SETTLED"
"TXN-000000504","ACC-0000015","IN","4580.00","IDR","2026-04-09T17:48:32+07:00","2026-04-09","PAYMENT","BILL_PAYMENT","EXT-7211630","Citra Ramadhan","ID","","DEV-000063","198.51.100.103","SETTLED"
"TXN-000000621","ACC-0000017","OUT","50557.00","IDR","2026-04-09T20:02:36+07:00","2026-04-09","PAYMENT","BILL_PAYMENT","EXT-7558681","Dewi Lubis","ID","","DEV-000060","203.0.113.100","SETTLED"
"TXN-000001057","ACC-0000028","OUT","73799.00","IDR","2026-04-09T08:34:40+07:00","2026-04-09","QRIS","MERCHANT_PAYMENT","EXT-2002462","Ayu Indah Hidayat","ID","MER-00011","DEV-000028","198.51.100.170","SETTLED"
"TXN-000001198","ACC-0000032","IN","65654.00","IDR","2026-04-09T11:39:30+07:00","2026-04-09","TOPUP","WALLET_TOPUP","EXT-3244811","Hj. Kartika Pratama","ID","","DEV-000077","203.0.113.135","SETTLED"
"TXN-000001263","ACC-0000033","OUT","34791.00","IDR","2026-04-09T10:42:09+07:00","2026-04-09","QRIS","MERCHANT_PAYMENT","EXT-4566477","Drs. Rahmat Hartono","ID","MER-00013","DEV-000083","198.51.100.128","SETTLED"
"TXN-000001428","ACC-0000042","OUT","78359.00","IDR","2026-04-09T08:00:18+07:00","2026-04-09","QRIS","MERCHANT_PAYMENT","EXT-7236874","Wulan Halim","ID","MER-00014","DEV-000065","203.0.113.104","SETTLED"
"TXN-000001705","ACC-0000054","OUT","68207.00","IDR","2026-04-09T09:10:29+07:00","2026-04-09","QRIS","MERCHANT_PAYMENT","EXT-5463816","Dra. Zahra Saputra","ID","MER-00009","DEV-000038","198.51.100.56","SETTLED"
"TXN-000001833","ACC-0000057","OUT","245125.00","IDR","2026-04-09T07:32:36+07:00","2026-04-09","TOPUP","WALLET_TOPUP","EXT-6377620","Yuda Nugroho","ID","","DEV-000074","203.0.113.9","SETTLED"
"TXN-000001850","ACC-0000057","OUT","153223.00","IDR","2026-04-09T22:47:15+07:00","2026-04-09","TRANSFER","P2P_TRANSFER","EXT-6234433","Dra. Umi Siti Setiawan","ID","","DEV-000074","203.0.113.47","SETTLED"
"TXN-000002500","ACC-0000082","OUT","57884.00","IDR","2026-04-09T21:39:35+07:00","2026-04-09","QRIS","MERCHANT_PAYMENT","EXT-6386602","Putri Mega Lubis","ID","MER-00011","DEV-000010","203.0.113.32","SETTLED"
"TXN-000002695","ACC-0000087","OUT","49415.00","IDR","2026-04-09T12:23:33+07:00","2026-04-09","TOPUP","WALLET_TOPUP","EXT-2687212","Drs. Nanda Anggraini","ID","","DEV-000094","198.51.100.19","SETTLED"
"TXN-000002750","ACC-0000089","OUT","223686.00","IDR","2026-04-09T08:51:34+07:00","2026-04-09","QRIS","MERCHANT_PAYMENT","EXT-7065251","Siti Pratama","ID","MER-00008","DEV-000008","198.51.100.226","SETTLED"
"TXN-000003059","ACC-0000097","OUT","60081.00","IDR","2026-04-09T21:10:52+07:00","2026-04-09","TRANSFER","P2P_TRANSFER","EXT-9635789","Lestari Permana","ID","","DEV-000018","203.0.113.155","SETTLED"
"TXN-000003108","ACC-0000099","IN","229568.00","IDR","2026-04-09T19:52:42+07:00","2026-04-09","QRIS","MERCHANT_PAYMENT","EXT-2609957","Siti Citra Suryadi","ID","MER-00003","DEV-000077","203.0.113.204","SETTLED"
"TXN-000003210","ACC-0000101","OUT","19288.00","IDR","2026-04-09T09:37:27+07:00","2026-04-09","QRIS","MERCHANT_PAYMENT","EXT-7821635","H. Tono Siregar","ID","MER-00009","DEV-000064","203.0.113.213","SETTLED"
"TXN-000003723","ACC-0000129","IN","1483162.00","IDR","2026-04-09T17:37:46+07:00","2026-04-09","PAYMENT","MERCHANT_PAYMENT","EXT-7342436","Putri Santoso","ID","MER-00014","DEV-000019","198.51.100.133","SETTLED"
"TXN-000003764","ACC-0000130","IN","37518.00","IDR","2026-04-09T11:02:32+07:00","2026-04-09","PAYMENT","MERCHANT_PAYMENT","EXT-6674442","Drs. Adi Wijaya","ID","MER-00004","DEV-000071","198.51.100.34","SETTLED"
"TXN-000000097","ACC-0000004","IN","22115.00","IDR","2026-04-10T21:55:23+07:00","2026-04-10","TRANSFER","P2P_TRANSFER","EXT-7748941","Adi Maulana","ID","","DEV-000023","198.51.100.38","SETTLED"
"TXN-000000493","ACC-0000015","IN","199463.00","IDR","2026-04-10T17:43:32+07:00","2026-04-10","QRIS","MERCHANT_PAYMENT","EXT-1898926","Hj. Umi Suryadi","ID","MER-00015","DEV-000063","198.51.100.209","SETTLED"
"TXN-000000671","ACC-0000020","IN","53226.00","IDR","2026-04-10T11:47:46+07:00","2026-04-10","TRANSFER","P2P_TRANSFER","EXT-4323389","Ir. Umi Kusuma","ID","","DEV-000068","198.51.100.208","SETTLED"
"TXN-000000696","ACC-0000020","OUT","21772.00","IDR","2026-04-10T21:09:35+07:00","2026-04-10","QRIS","MERCHANT_PAYMENT","EXT-5145894","Hj. Siti Halim","ID","MER-00003","DEV-000068","203.0.113.63","SETTLED"
"TXN-000001328","ACC-0000036","IN","52797.00","IDR","2026-04-10T13:47:31+07:00","2026-04-10","TRANSFER","P2P_TRANSFER","EXT-6883227","Oki Dian Halim","ID","","DEV-000014","198.51.100.173","SETTLED"
"TXN-000001349","ACC-0000040","IN","48793.00","IDR","2026-04-10T09:56:20+07:00","2026-04-10","TRANSFER","P2P_TRANSFER","EXT-4435156","Bayu Santoso","ID","","DEV-000051","198.51.100.225","SETTLED"
"TXN-000001507","ACC-0000044","OUT","133356.00","IDR","2026-04-10T11:36:12+07:00","2026-04-10","TOPUP","WALLET_TOPUP","EXT-5203991","Umi Gunawan","ID","","DEV-000099","203.0.113.23","SETTLED"
"TXN-000001626","ACC-0000051","OUT","220143.00","IDR","2026-04-10T23:53:21+07:00","2026-04-10","PAYMENT","BILL_PAYMENT","","Hj. Putri Kusuma","ID","","DEV-000054","198.51.100.97","SETTLED"
"TXN-000001914","ACC-0000058","OUT","38441.00","IDR","2026-04-10T17:45:15+07:00","2026-04-10","QRIS","MERCHANT_PAYMENT","EXT-1931908","Joko Fajar Wijaya","ID","MER-00011","DEV-000100","203.0.113.13","SETTLED"
"TXN-000001981","ACC-9239591","OUT","90824.00","IDR","2026-04-10T09:20:03+07:00","2026-04-10","TOPUP","WALLET_TOPUP","EXT-7337592","Lestari Halim","ID","","DEV-000074","198.51.100.223","SETTLED"
"TXN-000002348","ACC-0000078","IN","113164.00","IDR","2026-04-10T11:53:58+07:00","2026-04-10","TRANSFER","P2P_TRANSFER","EXT-4037614","Dra. Lestari Gita Wijaya","ID","","DEV-000005","203.0.113.47","SETTLED"
"TXN-000002656","ACC-0000086","OUT","218030.00","IDR","2026-04-10T16:34:37+07:00","2026-04-10","PAYMENT","BILL_PAYMENT","EXT-4438293","Bagus Yuda Santoso","ID","","","198.51.100.146","SETTLED"
"TXN-000002823","ACC-0000092","OUT","98541.00","IDR","2026-04-10T15:53:35+07:00","2026-04-10","QRIS","MERCHANT_PAYMENT","EXT-1655731","Rina Permana","ID","MER-00010","DEV-000066","198.51.100.89","SETTLED"
"TXN-000003010","ACC-0000096","OUT","185479.00","IDR","2026-04-10T16:23:00+07:00","2026-04-10","TOPUP","WALLET_TOPUP","EXT-8829542","Hadi Hidayat","ID","","DEV-000058","203.0.113.219","SETTLED"
"TXN-000003129","ACC-0000099","OUT","201517.00","IDR","2026-04-10T07:46:46+07:00","2026-04-10","TRANSFER","P2P_TRANSFER","EXT-6973989","Gita Ramadhan","ID","","DEV-000077","198.51.100.119","SETTLED"
"TXN-000003407","ACC-0000106","OUT","13324.00","IDR","2026-04-10T22:57:48+07:00","2026-04-10","PAYMENT","BILL_PAYMENT","EXT-3033481","Mega Zahra Nugroho","ID","","DEV-000034","203.0.113.197","SETTLED"
"TXN-000003863","ACC-0000134","IN","574213.00","IDR","2026-04-10T13:24:34+07:00","2026-04-10","PAYMENT","MERCHANT_PAYMENT","EXT-3169574","Joko Suryadi","ID","MER-00011","DEV-000059","198.51.100.101","SETTLED"
"TXN-000003906","ACC-0000134","IN","86941.00","IDR","2026-04-10T11:11:39+07:00","2026-04-10","PAYMENT","MERCHANT_PAYMENT","EXT-4627325","Citra Lubis","ID","MER-00005","DEV-000059","198.51.100.191","SETTLED"
"TXN-000000005","ACC-0000001","OUT","22754.00","IDR","2026-04-11T22:27:05+07:00","2026-04-11","TOPUP","WALLET_TOPUP","EXT-7731920","Drs. Wahyu Halim","ID","","DEV-000013","198.51.100.64","SETTLED"
"TXN-000000047","ACC-0000002","OUT","526061.00","IDR","2026-04-11T16:42:21+07:00","2026-04-11","QRIS","MERCHANT_PAYMENT","EXT-6488557","Drs. Bayu Saputra","ID","MER-00015","DEV-000017","203.0.113.239","SETTLED"
"TXN-000000120","ACC-0000005","OUT","14551.00","IDR","2026-04-11T18:41:09+07:00","2026-04-11","QRIS","MERCHANT_PAYMENT","EXT-4302407","Ir. Wulan Halim","ID","MER-00007","DEV-000082","198.51.100.6","SETTLED"
"TXN-000000211","ACC-0000007","OUT","12101.00","1DR","2026-04-11T20:58:09+07:00","2026-04-11","TRANSFER","P2P_TRANSFER","EXT-1736685","Eka Adi Wijaya","ID","","DEV-000048","198.51.100.104","SETTLED"
"TXN-000000795","ACC-0000023","OUT","60248.00","IDR","2026-04-11T17:29:12+07:00","2026-04-11","TRANSFER","P2P_TRANSFER","EXT-1310931","Kartika Halim","ID","","DEV-000086","203.0.113.171","SETTLED"
"TXN-000001065","ACC-0000028","OUT","129752.00","IDR","2026-04-11T15:20:57+07:00","2026-04-11","QRIS","MERCHANT_PAYMENT","EXT-6615931","Citra Maulana","ID","MER-00005","DEV-000028","203.0.113.55","SETTLED"
"TXN-000001384","ACC-0000040","OUT","102570.00","IDR","2026-04-11T21:38:13+07:00","2026-04-11","PAYMENT","BILL_PAYMENT","EXT-1422067","Nanda Ramadhan","ID","","DEV-000051","203.0.113.142","SETTLED"
"TXN-000002603","ACC-0000085","OUT","126533.00","IDR","2026-04-11T11:26:09+07:00","2026-04-11","TRANSFER","P2P_TRANSFER","EXT-3832921","Citra Setiawan","ID","","DEV-000090","198.51.100.158","SETTLED"
"TXN-000002648","ACC-0000086","OUT","411761.00","IDR","2026-04-11T17:11:23+07:00","2026-04-11","QRIS","MERCHANT_PAYMENT","EXT-9591211","Dewi Kusuma","ID","MER-00003","DEV-000062","203.0.113.136","SETTLED"
"TXN-000000524","ACC-0000015","OUT","56813.00","IDR","2026-04-12T08:16:58+07:00","2026-04-12","PAYMENT","BILL_PAYMENT","EXT-2616599","Hadi Permana","ID","","DEV-000063","198.51.100.127","SETTLED"
"TXN-000001317","ACC-0000036","OUT","250854.00","IDR","2026-04-12T09:04:13+07:00","2026-04-12","QRIS","MERCHANT_PAYMENT","EXT-8804343","Lestari Ramadhan","ID","MER-00005","DEV-000014","203.0.113.215","SETTLED"
"TXN-000001609","ACC-0000051","OUT","26265.00","IDR","2026-04-12T20:35:10+07:00","2026-04-12","TRANSFER","P2P_TRANSFER","EXT-5716363","Nanda Eka Saputra","ID","","DEV-000054","203.0.113.34","SETTLED"
"TXN-000002178","ACC-0000070","IN","68501.00","IDR","2026-04-12T11:00:35+07:00","2026-04-12","QRIS","MERCHANT_PAYMENT","EXT-1521110","Lestari Maulana","ID","MER-00005","DEV-000020","203.0.113.106","SETTLED"
"TXN-000002375","ACC-0000079","OUT","64158.00","IDR","2026-04-12T10:31:09+07:00","2026-04-12","QRIS","MERCHANT_PAYMENT","EXT-6581027","Lestari Sari Wijaya","ID","MER-00010","DEV-000057","203.0.113.75","SETTLED"
"TXN-000002976","ACC-0000095","IN","349526.00","IDR","2026-04-12T17:49:56+07:00","2026-04-12","TRANSFER","P2P_TRANSFER","EXT-4562293","Dewi Putri Hartono","ID","","DEV-000033","198.51.100.32","SETTLED"
"TXN-000003588","ACC-0000126","IN","1480543.00","IDR","2026-04-12T21:57:32+07:00","2026-04-12","PAYMENT","MERCHANT_PAYMENT","EXT-3599715","Hadi Hidayat","ID","MER-00015","DEV-000011","203.0.113.96","SETTLED"
"TXN-000003855","ACC-0000133","IN","2545511.00","IDR","2026-04-12T13:27:10+07:00","2026-04-12","PAYMENT","MERCHANT_PAYMENT","EXT-8151518","Rahmat Situmorang","ID","MER-00005","DEV-000047","198.51.100.246","SETTLED"
"TXN-000000592","ACC-0000017","OUT","125322.00","IDR","2026-04-13T10:06:18+07:00","2026-04-13","TRANSFER","P2P_TRANSFER","EXT-5600834","Drs. Hadi Situmorang","ID","","DEV-000060","198.51.100.244","SETTLED"
"TXN-000000771","ACC-0000022","IN","76450.00","IDR","2026-04-13T13:31:41+07:00","2026-04-13","TOPUP","WALLET_TOPUP","EXT-8651366","Dra. Kartika Maulana","ID","","DEV-000010","198.51.100.173","SETTLED"
"TXN-000000878","ACC-0000024","OUT","94773.00","IDR","2026-04-13T18:40:21+07:00","2026-04-13","TOPUP","WALLET_TOPUP","EXT-1690733","Dra. Anggun Siregar","ID","","DEV-000025","203.0.113.222","SETTLED"
