"list_record_id","list_type","primary_name","aliases","date_of_birth","nationality","country","position_or_role","note"
"WL-00189","PEP_SYNTHETIC","Ir. Rahmat Tono Wijaya","Ir. Rehmat Tono Wijaya","1991-11-16","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00190","SANCTIONS_SYNTHETIC","Oki Setiawan","Oki Setiewan","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00191","PEP_SYNTHETIC","Gita Gunawan","","1981-06-10","JP","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00192","PEP_SYNTHETIC","Citra Vina Anggraini","","1950-11-10","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00193","PEP_SYNTHETIC","Dra. Lestari Citra Maulana","Dre. Lestari Citra Maulana","1987-06-13","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00194","SANCTIONS_SYNTHETIC","Putri Indah Setiawan","Putri Indeh Setiawan","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00195","PEP_SYNTHETIC","Indah Kusuma","Indeh Kusuma","1997-11-11","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00196","SANCTIONS_SYNTHETIC","Mega Situmorang","","1951-01-12","ID","ID","","Synthetic record; not derived from any real list."
"WL-00197","SANCTIONS_SYNTHETIC","Ir. Wulan Maulana","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00198","INTERNAL_WATCH","Citra Saputra","Citre Saputra","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00199","SANCTIONS_SYNTHETIC","Rahmat Siregar","Rehmat Siregar","1990-05-23","ID","ID","","Synthetic record; not derived from any real list."
"WL-00200","SANCTIONS_SYNTHETIC","Iwan Halim","","","HK","ID","","Synthetic record; not derived from any real list."
"WL-00201","SANCTIONS_SYNTHETIC","Hadi Tono Pratama","","","KR","ID","","Synthetic record; not derived from any real list."
"WL-00202","INTERNAL_WATCH","Ir. Gita Gita Setiawan","Ir. Gite Gita Setiawan","1976-02-02","ID","ID","","Synthetic record; not derived from any real list."
"WL-00203","PEP_SYNTHETIC","Hj. Anggun Hidayat","Hj. Anggun Hideyat","1975-11-02","KR","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00204","PEP_SYNTHETIC","Oki Kusuma","","1972-11-24","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00205","PEP_SYNTHETIC","Kartika Gita Lubis","Kertika Gita Lubis","1991-01-24","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00206","PEP_SYNTHETIC","Indah Siregar","","1964-12-03","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00207","SANCTIONS_SYNTHETIC","H. Gilang Gunawan","","1969-03-14","SG","ID","","Synthetic record; not derived from any real list."
"WL-00208","PEP_SYNTHETIC","Putri Citra Pratama","Putri Citre Pratama","1974-06-14","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00209","PEP_SYNTHETIC","Dian Situmorang","","1985-07-01","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00210","PEP_SYNTHETIC","Ir. Gilang Yuda Simatupang","Ir. Gileng Yuda Simatupang","1994-09-08","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00211","SANCTIONS_SYNTHETIC","Ir. Anggun Saputra","","1963-08-04","AE","ID","","Synthetic record; not derived from any real list."
"WL-00212","PEP_SYNTHETIC","Rina Saputra","","1980-02-14","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00213","SANCTIONS_SYNTHETIC","Dra. Zahra Lubis","","1974-07-16","ID","ID","","Synthetic record; not derived from any real list."
"WL-00214","PEP_SYNTHETIC","H. Tono Hidayat","","1960-09-12","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00215","SANCTIONS_SYNTHETIC","H. Dian Halim","","1961-04-21","ID","ID","","Synthetic record; not derived from any real list."
"WL-00216","SANCTIONS_SYNTHETIC","Putri Ayu Setiawan","","1996-05-02","ID","ID","","Synthetic record; not derived from any real list."
"WL-00217","SANCTIONS_SYNTHETIC","Cahya Wijaya","Cehya Wijaya","1972-01-24","ID","ID","","Synthetic record; not derived from any real list."
"WL-00218","INTERNAL_WATCH","Hj. Mega Halim","","1981-09-26","ID","ID","","Synthetic record; not derived from any real list."
"WL-00219","SANCTIONS_SYNTHETIC","Dra. Kartika Setiawan","Dre. Kartika Setiawan","1969-12-16","ID","ID","","Synthetic record; not derived from any real list."
"WL-00220","PEP_SYNTHETIC","Ir. Oki Santoso","","1998-10-09","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00221","SANCTIONS_SYNTHETIC","Wulan Setiawan","Wulen Setiawan","1954-12-03","ID","ID","","Synthetic record; not derived from any real list."
"WL-00222","PEP_SYNTHETIC","H. Cahya Ramadhan","H. Cehya Ramadhan","1964-09-19","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00223","PEP_SYNTHETIC","Putri Wijaya","","1980-06-23","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00224","PEP_SYNTHETIC","Drs. Yuda Saputra","","1961-04-24","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00225","PEP_SYNTHETIC","H. Wahyu Suryadi","","1996-12-19","US","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00226","SANCTIONS_SYNTHETIC","Wahyu Kusuma","","1967-02-10","ID","ID","","Synthetic record; not derived from any real list."
"WL-00227","INTERNAL_WATCH","Cahya Maulana","","1959-05-05","ID","ID","","Synthetic record; not derived from any real list."
"WL-00228","PEP_SYNTHETIC","Oki Permana","Oki Permena","1957-09-18","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00229","PEP_SYNTHETIC","Rina Hartono","","","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00230","SANCTIONS_SYNTHETIC","Ir. Sari Halim","","1995-06-02","MY","ID","","Synthetic record; not derived from any real list."
"WL-00231","SANCTIONS_SYNTHETIC","Dra. Rina Sari Saputra","","1960-05-12","SA","ID","","Synthetic record; not derived from any real list."
"WL-00232","PEP_SYNTHETIC","Siti Anggraini","","1964-08-24","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00233","PEP_SYNTHETIC","Ir. Rina Gunawan","","1968-05-21","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00234","SANCTIONS_SYNTHETIC","Gilang Halim","Gileng Halim","1991-07-10","MY","ID","","Synthetic record; not derived from any real list."
"WL-00235","PEP_SYNTHETIC","Drs. Adi Setiawan","Drs. Adi Setiewan","1953-03-23","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00236","SANCTIONS_SYNTHETIC","Dra. Zahra Maulana","","1979-02-19","ID","ID","","Synthetic record; not derived from any real list."
"WL-00237","SANCTIONS_SYNTHETIC","Ir. Iwan Oki Pratama","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00238","PEP_SYNTHETIC","H. Eka Wijaya","","","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00239","INTERNAL_WATCH","Ir. Eka Dian Ramadhan","Ir. Eke Dian Ramadhan","","KR","ID","","Synthetic record; not derived from any real list."
"WL-00240","PEP_SYNTHETIC","Dewi Situmorang","Dewi Situmoreng","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00241","PEP_SYNTHETIC","Hadi Saputra","","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00242","SANCTIONS_SYNTHETIC","Umi Hidayat","Umi Hideyat","1969-12-20","ID","ID","","Synthetic record; not derived from any real list."
"WL-00243","PEP_SYNTHETIC","Ir. Cahya Wahyu Permana","","1975-02-08","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00244","PEP_SYNTHETIC","Nanda Gunawan","","1988-07-10","MY","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00245","SANCTIONS_SYNTHETIC","Gilang Lubis","Gileng Lubis","","SA","ID","","Synthetic record; not derived from any real list."
"WL-00246","SANCTIONS_SYNTHETIC","Vina Hartono","Vine Hartono","1984-01-14","ID","ID","","Synthetic record; not derived from any real list."
"WL-00247","SANCTIONS_SYNTHETIC","Dra. Putri Saputra","","1997-02-09","ID","ID","","Synthetic record; not derived from any real list."
"WL-00248","PEP_SYNTHETIC","Indah Hartono","Indeh Hartono","1979-06-28","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00249","PEP_SYNTHETIC","Ir. Anggun Anggraini","","","HK","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00250","PEP_SYNTHETIC","H. Tono Anggraini","","1955-08-15","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00251","PEP_SYNTHETIC","Kartika Lubis","","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00252","PEP_SYNTHETIC","Dra. Gita Wijaya","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00253","PEP_SYNTHETIC","Hj. Wulan Setiawan","Hj. Wulen Setiawan","1969-03-12","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00254","PEP_SYNTHETIC","Dra. Lestari Ramadhan","","","US","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00255","SANCTIONS_SYNTHETIC","Tono Situmorang","Tono Situmoreng","1952-12-21","ID","ID","","Synthetic record; not derived from any real list."
"WL-00256","INTERNAL_WATCH","Ir. Iwan Maulana","","1964-12-03","ID","ID","","Synthetic record; not derived from any real list."
"WL-00257","PEP_SYNTHETIC","Putri Saputra","","1958-05-20","US","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00258","PEP_SYNTHETIC","Citra Sari Setiawan","","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00259","SANCTIONS_SYNTHETIC","Hj. Siti Halim","","1998-09-28","ID","ID","","Synthetic record; not derived from any real list."
"WL-00260","PEP_SYNTHETIC","Hadi Anggraini","","1991-06-17","HK","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00261","SANCTIONS_SYNTHETIC","Dra. Dewi Ramadhan","","1996-10-12","ID","ID","","Synthetic record; not derived from any real list."
"WL-00262","PEP_SYNTHETIC","Siti Situmorang","","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00263","PEP_SYNTHETIC","Dewi Nugroho","","1971-09-14","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00264","SANCTIONS_SYNTHETIC","Ayu Nugroho","Ayu Nugroho","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00265","PEP_SYNTHETIC","Siti Pratama","","1978-10-18","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00266","PEP_SYNTHETIC","Umi Vina Situmorang","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00267","PEP_SYNTHETIC","Sari Kusuma","","1979-12-21","AU","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00268","SANCTIONS_SYNTHETIC","Kartika Siti Maulana","","1950-08-11","ID","ID","","Synthetic record; not derived from any real list."
"WL-00269","SANCTIONS_SYNTHETIC","Dra. Anggun Simatupang","Dre. Anggun Simatupang","","SA","ID","","Synthetic record; not derived from any real list."
"WL-00270","SANCTIONS_SYNTHETIC","Dian Dian Anggraini","Dien Dian Anggraini","1993-09-24","ID","ID","","Synthetic record; not derived from any real list."
"WL-00271","PEP_SYNTHETIC","H. Hadi Suryadi","","1981-04-16","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00272","SANCTIONS_SYNTHETIC","Yuda Tono Nugroho","","1975-11-12","ID","ID","","Synthetic record; not derived from any real list."
"WL-00273","PEP_SYNTHETIC","Adi Lubis","","","SA","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00274","INTERNAL_WATCH","Drs. Nanda Setiawan","Drs. Nenda Setiawan","1978-11-14","ID","ID","","Synthetic record; not derived from any real list."
"WL-00275","INTERNAL_WATCH","Drs. Adi Yuda Lubis","Drs. Adi Yude Lubis","1988-03-27","ID","ID","","Synthetic record; not derived from any real list."
"WL-00276","PEP_SYNTHETIC","Nanda Siregar","","1953-11-08","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00277","PEP_SYNTHETIC","Umi Indah Suryadi","","1992-08-22","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00278","PEP_SYNTHETIC","Hj. Rina Situmorang","","1965-12-28","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00279","SANCTIONS_SYNTHETIC","Drs. Bagus Santoso","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00280","SANCTIONS_SYNTHETIC","Dra. Umi Sari Santoso","Dre. Umi Sari Santoso","1977-12-25","ID","ID","","Synthetic record; not derived from any real list."
"WL-00281","PEP_SYNTHETIC","Ir. Bayu Dian Santoso","","1955-01-13","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00282","INTERNAL_WATCH","Yuda Setiawan","","1984-08-23","ID","ID","","Synthetic record; not derived from any real list."
"WL-00283","PEP_SYNTHETIC","Ir. Bayu Setiawan","","1955-04-06","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00284","PEP_SYNTHETIC","Dewi Indah Lubis","","1973-01-02","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00285","SANCTIONS_SYNTHETIC","H. Fajar Ramadhan","H. Fejar Ramadhan","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00286","PEP_SYNTHETIC","Ir. Nanda Rahmat Situmorang","","1962-07-09","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00287","PEP_SYNTHETIC","Sari Siregar","","1982-09-22","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00288","PEP_SYNTHETIC","Dian Maulana","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00289","SANCTIONS_SYNTHETIC","Drs. Adi Maulana","","1968-06-15","ID","ID","","Synthetic record; not derived from any real list."
"WL-00290","PEP_SYNTHETIC","Bagus Simatupang","","1995-03-10","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00291","PEP_SYNTHETIC","Dra. Vina Suryadi","Dre. Vina Suryadi","1952-11-26","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00292","SANCTIONS_SYNTHETIC","Gilang Setiawan","","1952-10-07","AU","ID","","Synthetic record; not derived from any real list."
"WL-00293","PEP_SYNTHETIC","Yuda Hartono","Yude Hartono","","HK","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00294","PEP_SYNTHETIC","Wahyu Pratama","Wehyu Pratama","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00295","PEP_SYNTHETIC","Ayu Santoso","","1982-05-04","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00296","SANCTIONS_SYNTHETIC","Iwan Situmorang","Iwen Situmorang","1982-02-10","ID","ID","","Synthetic record; not derived from any real list."
"WL-00297","PEP_SYNTHETIC","Kartika Suryadi","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00298","PEP_SYNTHETIC","Umi Simatupang","","1977-02-07","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00299","PEP_SYNTHETIC","Putri Rina Santoso","","1980-08-12","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00300","INTERNAL_WATCH","Ir. Tono Gunawan","","1971-05-17","ID","ID","","Synthetic record; not derived from any real list."
"WL-00301","PEP_SYNTHETIC","Dra. Ayu Halim","","1950-03-26","HK","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00302","SANCTIONS_SYNTHETIC","Ir. Citra Wijaya","Ir. Citre Wijaya","1963-06-25","ID","ID","","Synthetic record; not derived from any real list."
"WL-00303","PEP_SYNTHETIC","Hj. Indah Kusuma","","1993-03-12","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00304","SANCTIONS_SYNTHETIC","Tono Gilang Wijaya","Tono Gileng Wijaya","1981-09-22","ID","ID","","Synthetic record; not derived from any real list."
"WL-00305","PEP_SYNTHETIC","Hj. Rina Siregar","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00306","PEP_SYNTHETIC","Indah Mega Permana","","1993-10-17","KR","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00307","PEP_SYNTHETIC","Adi Rahmat Setiawan","","1976-12-05","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00308","PEP_SYNTHETIC","Yuda Fajar Pratama","","1993-04-12","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00309","PEP_SYNTHETIC","Anggun Simatupang","","1974-04-20","HK","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00310","PEP_SYNTHETIC","H. Dian Yuda Nugroho","","","HK","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
